"BehaviorSpace results (NetLogo 6.2.0)"
"EvolvingGamePlayers.nlogo"
"experiment-Amadae-EmptyMemory-XY"
"08/02/2021 19:22:50:088 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-1","22","-1","22"
"[run number]","Game","Rounds","Population-Size","Perc-Group2","Opponents-Include-Own-Group?","Playing-Strategy","Initial-Populations","Initial-X","Initial-Y","Memory-Initialization","Memory-Initial-Weight-1","Memory-Initial-Weight-2","Memory-Length-1","Memory-Length-2","Unlimited-Memory?","Playing-Noise","Replicate?","Replication-Noise","Speed-1","Speed-2","Delta","Value","Value-As-Perc-Of-Cost","Punishment","Reward","Sucker","Temptation","k","My-Preference","Your-Preference","Draw-X-And-Y-Axes?","Reposition-Populations","Population-Pen-Down?","Recolor-Populations?","Calculate-Dominance?","Print-Out-Match-Results?","Seed-Setup","Seed-Go","[step]","timer","prev-seed-setup","prev-seed-go","count populations","num-pops-g1-dominant","num-pops-g2-dominant","num-pops-none-dominant","num-pops-g1-hawkish","num-pops-g2-hawkish","num-pops-none-hawkish","num-pops-with-group1-dom","num-pops-with-group2-dom","num-pops-with-groups-equal","Cost","msne","msne-payoff","group1-payoff","group2-payoff"
"9714","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","10","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","91","62193.938","783147313","-299712614","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.316865079365079","7.319907407407406"
"9711","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","0","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","100","62195.973","423674344","-974889145","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.01944444444444446","1.4583333333333377"
"9715","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","10","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","71","62201.178","-740843891","1191524554","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.2995833333333331","6.175625000000002"
"9696","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","100","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","446","62206.44","-278104342","1613591031","100","60","40","0","60","40","0","60","40","0","11.11111111111111","0.9","0.49999999999999994","2.125515873015876","2.92564814814815"
"9701","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","100","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","326","62209.146","-1787964761","1289971605","100","100","0","0","100","0","0","100","0","0","11.11111111111111","0.9","0.49999999999999994","8.17902777777778","0.4149652777777773"
"9718","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","10","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","44","62214.915","-1591586429","1534854551","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.15916666666666662","3.354007936507941"
"9717","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","10","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","45","62216.374","-1274279316","-398463553","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.16979166666666662","4.3081018518518555"
"9719","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","10","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","61","62230.789","-866364466","1495298014","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.09847222222222228","2.471215277777783"
"9713","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","10","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","148","62227.917","-520483978","1564477169","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.3875347222222218","8.199861111111112"
"9693","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","90","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","649","62237.151","-812630109","-1569610883","100","100","0","0","100","0","0","100","0","0","11.11111111111111","0.9","0.49999999999999994","9.120277777777783","0.4872530864197524"
"9720","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","10","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","87","62252.09","-281560690","310389708","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.05055555555555563","1.4703086419753135"
"9712","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","10","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","213","72759.322","-211592521","402539464","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.4338580246913572","9.028611111111118"
"9723","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","20","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","93","62259.757","664790443","-647564672","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.35178571428571387","7.118055555555555"
"9726","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","20","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","50","62257.375","-1019910374","-884852404","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.23187499999999983","4.269490740740747"
"9724","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","20","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","88","62264.773","-1782560744","2030097555","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.316157407407407","6.234097222222223"
"9725","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","20","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","72","62273.732","-1141086181","865678579","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.24716666666666653","5.2850555555555605"
"9727","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","20","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","77","62281.124","-822425277","773838500","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.15749999999999997","3.3340873015873065"
"9722","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","20","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","132","62284.112","-794106723","936048373","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.388368055555555","8.027083333333332"
"9728","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","20","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","72","62295.282","-1056155574","1407875880","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.05319444444444449","2.4665625000000055"
"9729","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","20","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","107","72819.297","-1060126705","-744329137","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.08694444444444452","1.4335493827160537"
"9733","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","30","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","81","62321.569","-1498016387","82007786","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.3102314814814813","6.3179861111111135"
"9735","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","30","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","75","62327.718","717989706","542315844","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.2235416666666666","4.327824074074079"
"9732","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","30","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","113","62326.49","-493651840","-347019801","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.3271031746031742","7.1089814814814805"
"9734","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","30","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","79","62326.593","-1503749202","-801016191","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.2464999999999998","5.289055555555561"
"9736","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","30","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","65","62333.242","851559469","663133849","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.15740740740740738","3.351587301587308"
"9721","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","20","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","254","62348.223","668862398","-764777928","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.4562654320987647","9.043611111111117"
"9730","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","30","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","224","62362.458","-8974780","420033923","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.46416666666666595","9.12805555555556"
"9737","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","30","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","89","72870.652","1313281924","1094950304","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.09236111111111121","2.3845486111111156"
"9702","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","100","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","637","62375.016","-878648065","-319815455","100","100","0","0","100","0","0","100","0","0","11.11111111111111","0.9","0.49999999999999994","9.032500000000008","0.4661419753086413"
"9742","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","40","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","92","62389.694","1525140770","1998949293","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.35087962962962943","6.19590277777778"
"9741","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","40","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","114","62391.991","-1546221519","-2011867084","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.36805555555555514","7.25787037037037"
"9731","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","30","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","229","62392.932","-311292393","1135552236","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.3828819444444438","8.10458333333333"
"9743","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","40","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","89","62402.699","-1114667448","1905410680","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.2541666666666666","5.236944444444448"
